router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
LiteLLM Router (live),WebArena (live),webarena-228,web_navigation,0.45,0,cheap-small,1.0,False,False,False,,0.00122055,50385.48243898549,1.8158509919885544
LiteLLM Router (live),WebArena (live),webarena-229,web_navigation,0.449,0,cheap-small,1.0,False,False,False,,0.00120995,50606.94256299757,1.9375410047359765
LiteLLM Router (live),WebArena (live),webarena-230,web_navigation,0.455,0,cheap-small,1.0,False,False,False,,0.0008637,32975.08920999826,2.360293001402169
LiteLLM Router (live),WebArena (live),webarena-231,web_navigation,0.455,0,cheap-small,1.0,False,False,False,,0.0006244,30256.68372900691,1.8028590129688384
LiteLLM Router (live),WebArena (live),webarena-232,web_navigation,0.453,0,cheap-small,1.0,False,False,False,,0.0006244,29027.33511599945,2.0563009893521667
LiteLLM Router (live),WebArena (live),webarena-233,web_navigation,0.454,0,cheap-small,1.0,False,False,False,,0.0006244,29055.732967011863,1.0584949923213571
LiteLLM Router (live),WebArena (live),webarena-234,web_navigation,0.453,0,cheap-small,1.0,False,True,False,,0.0006248,29878.08934901841,1.812138973036781
LiteLLM Router (live),WebArena (live),webarena-235,web_navigation,0.46,0,cheap-small,1.0,False,True,False,,0.0006248,29074.24387900392,1.0657450184226036
LiteLLM Router (live),WebArena (live),webarena-238,web_navigation,0.512,0,cheap-small,1.0,False,False,False,,0.00329925,121069.79291699828,1.872079010354355
LiteLLM Router (live),WebArena (live),webarena-239,web_navigation,0.522,0,cheap-small,1.0,False,False,False,,0.00602595,192592.48320700132,1.81963702198118
LiteLLM Router (live),WebArena (live),webarena-240,web_navigation,0.517,0,cheap-small,1.0,False,False,False,,0.00243735,89554.29912899854,1.8277959898114204
LiteLLM Router (live),WebArena (live),webarena-241,web_navigation,0.511,0,cheap-small,1.0,False,False,False,,0.01230755,359960.29479798744,1.7885460110846907
LiteLLM Router (live),WebArena (live),webarena-242,web_navigation,0.515,0,cheap-small,1.0,False,False,False,,0.00325295,103237.59378501563,1.8406559829600155
LiteLLM Router (live),WebArena (live),webarena-258,web_navigation,0.423,0,cheap-small,1.0,False,False,False,,0.0011247,27985.750683990773,1.571674016304314
LiteLLM Router (live),WebArena (live),webarena-259,web_navigation,0.424,0,cheap-small,1.0,False,False,False,,0.0051666,90345.34392901696,1.880575000541285
LiteLLM Router (live),WebArena (live),webarena-260,web_navigation,0.456,0,cheap-small,1.0,False,True,False,,0.00377575,130547.2508299863,1.0993230098392814
LiteLLM Router (live),WebArena (live),webarena-261,web_navigation,0.456,0,cheap-small,1.0,False,False,False,,0.00244495,95470.36516899244,1.8496650154702363
LiteLLM Router (live),WebArena (live),webarena-262,web_navigation,0.455,0,cheap-small,1.0,False,False,False,,0.00204875,85657.68753000884,1.8081649905070665
LiteLLM Router (live),WebArena (live),webarena-263,web_navigation,0.46,0,cheap-small,1.0,False,False,False,,0.00205775,83722.1337039955,1.7668239888735116
LiteLLM Router (live),WebArena (live),webarena-264,web_navigation,0.471,0,cheap-small,1.0,False,False,False,,0.00251775,94826.72602200182,1.116842991905287
LiteLLM Router (live),WebArena (live),webarena-269,web_navigation,0.452,0,cheap-small,1.0,False,False,False,,0.0041761,131555.82629499258,1.0770030203275385
LiteLLM Router (live),WebArena (live),webarena-270,web_navigation,0.45,0,cheap-small,1.0,False,False,False,,0.00494585,153499.90357199567,1.0975929908454418
LiteLLM Router (live),WebArena (live),webarena-271,web_navigation,0.458,0,cheap-small,1.0,False,False,False,,0.00203795,85519.63449901086,3.038166993064806
Aurelio Semantic Router (live),WebArena (live),webarena-21,web_navigation,0.468,0,mid-general,0.0,True,False,False,,0.030765,79812.53742298577,881.3716500008013
Aurelio Semantic Router (live),WebArena (live),webarena-22,web_navigation,0.465,0,mid-general,0.0,True,False,False,,0.030684,79303.09696300537,350.8142970094923
Aurelio Semantic Router (live),WebArena (live),webarena-23,web_navigation,0.474,0,mid-general,0.0,True,False,False,,0.034485,82140.63296100358,470.3541279886849
Aurelio Semantic Router (live),WebArena (live),webarena-24,web_navigation,0.466,0,mid-general,0.0,True,False,False,,0.015846,39658.59112102771,594.3297359917779
Aurelio Semantic Router (live),WebArena (live),webarena-25,web_navigation,0.469,0,mid-general,0.0,True,False,False,,0.037263,94538.44039398246,480.375464016106
Aurelio Semantic Router (live),WebArena (live),webarena-26,web_navigation,0.48,0,mid-general,0.0,True,False,False,,0.036234,92533.36194899748,784.9272000021301
Aurelio Semantic Router (live),WebArena (live),webarena-44,web_navigation,0.418,0,mid-general,0.0,True,True,False,,0.017109,30404.76531200693,960.0186469906477
Aurelio Semantic Router (live),WebArena (live),webarena-45,web_navigation,0.437,0,mid-general,0.0,True,False,False,,0.031578,62391.122004017234,585.2521879714914
Aurelio Semantic Router (live),WebArena (live),webarena-46,web_navigation,0.437,0,mid-general,0.0,True,False,False,,0.03318,59673.489223991055,512.6231600006577
Aurelio Semantic Router (live),WebArena (live),webarena-47,web_navigation,0.52,0,mid-general,0.0,True,False,False,,0.019326,43576.34706099634,929.2084639891982
Aurelio Semantic Router (live),WebArena (live),webarena-48,web_navigation,0.525,0,mid-general,0.0,True,False,False,,0.019443,43180.27966297814,838.0978920031339
Aurelio Semantic Router (live),WebArena (live),webarena-49,web_navigation,0.525,0,mid-general,0.0,True,False,False,,0.019773,42527.669692994095,356.3962189946324
Aurelio Semantic Router (live),WebArena (live),webarena-50,web_navigation,0.519,0,mid-general,0.0,True,False,False,,0.019416,43430.37270300556,377.7238999900874
Aurelio Semantic Router (live),WebArena (live),webarena-51,web_navigation,0.524,0,mid-general,0.0,True,False,False,,0.019488,42756.61861698609,452.4824389955029
Aurelio Semantic Router (live),WebArena (live),webarena-96,web_navigation,0.461,0,mid-general,0.0,True,False,False,,0.019188,53176.12061600085,231.49988701334223
Aurelio Semantic Router (live),WebArena (live),webarena-102,web_navigation,0.512,0,mid-general,0.0,True,False,False,,0.148332,205667.8431679902,456.7705380031839
Aurelio Semantic Router (live),WebArena (live),webarena-103,web_navigation,0.506,0,mid-general,0.0,True,False,False,,0.075321,102085.72624798398,354.42233900539577
Aurelio Semantic Router (live),WebArena (live),webarena-104,web_navigation,0.501,0,mid-general,0.0,True,True,False,,0.021699,35981.53938000905,399.8085579951294
Aurelio Semantic Router (live),WebArena (live),webarena-105,web_navigation,0.525,0,mid-general,0.0,True,False,False,,0.330009,458172.2137310135,184.1163500212133
Aurelio Semantic Router (live),WebArena (live),webarena-106,web_navigation,0.504,0,mid-general,0.0,True,False,False,,0.07608,103607.75938798906,734.495609998703
Aurelio Semantic Router (live),WebArena (live),webarena-117,web_navigation,0.46,0,mid-general,0.0,True,False,False,,0.019353,44361.42984000617,1275.7444359885994
Aurelio Semantic Router (live),WebArena (live),webarena-118,web_navigation,0.479,0,mid-general,0.0,True,False,False,,0.017664,46396.10165599152,252.55676501546984
Aurelio Semantic Router (live),WebArena (live),webarena-124,web_navigation,0.468,0,mid-general,0.0,True,False,False,,0.03024,79955.74462099466,407.4867139861453
Aurelio Semantic Router (live),WebArena (live),webarena-125,web_navigation,0.477,0,mid-general,0.0,True,False,False,,0.031143,81757.16444800491,821.2274730030913
Aurelio Semantic Router (live),WebArena (live),webarena-126,web_navigation,0.47,0,mid-general,0.0,True,True,False,,0.025659,57497.58083000779,465.3471039782744
Aurelio Semantic Router (live),WebArena (live),webarena-132,web_navigation,0.46,0,mid-general,0.0,True,True,False,,0.031329,55616.08075702679,251.71319098444656
Aurelio Semantic Router (live),WebArena (live),webarena-133,web_navigation,0.453,0,mid-general,0.0,True,False,False,,0.3330240000000001,510824.8485189979,596.9922859803773
Aurelio Semantic Router (live),WebArena (live),webarena-134,web_navigation,0.46,0,mid-general,0.0,True,False,False,,0.18738,300652.4456529878,384.9941749940626
Aurelio Semantic Router (live),WebArena (live),webarena-135,web_navigation,0.469,0,mid-general,0.0,True,False,False,,0.053979,135412.294527021,1186.1310089880135
Aurelio Semantic Router (live),WebArena (live),webarena-136,web_navigation,0.474,0,mid-general,0.0,True,False,False,,0.102663,161891.7708150111,644.5307219983079
Aurelio Semantic Router (live),WebArena (live),webarena-141,web_navigation,0.459,0,mid-general,0.0,True,False,False,,0.019605,43470.66788200755,628.5833700094372
Aurelio Semantic Router (live),WebArena (live),webarena-142,web_navigation,0.469,0,mid-general,0.0,True,False,False,,0.019389,45420.03390798345,264.79053898947313
Aurelio Semantic Router (live),WebArena (live),webarena-143,web_navigation,0.461,0,mid-general,0.0,True,False,False,,0.0195569999999999,42868.58149300679,699.950180016458
Aurelio Semantic Router (live),WebArena (live),webarena-144,web_navigation,0.473,0,mid-general,0.0,True,False,False,,0.019593,46536.57455102075,1718.8202110119164
Aurelio Semantic Router (live),WebArena (live),webarena-145,web_navigation,0.463,0,mid-general,0.0,True,False,False,,0.01953,43451.995335984975,451.9053819822148
Aurelio Semantic Router (live),WebArena (live),webarena-146,web_navigation,0.469,0,mid-general,0.0,True,False,False,,0.019617,44810.817850986496,527.6243260013871
Aurelio Semantic Router (live),WebArena (live),webarena-147,web_navigation,0.465,0,mid-general,0.0,True,False,False,,0.019425,47128.45491801272,373.31317699863575
Aurelio Semantic Router (live),WebArena (live),webarena-148,web_navigation,0.47,0,mid-general,0.0,True,False,False,,0.019347,42347.44804099319,315.07675198372453
Aurelio Semantic Router (live),WebArena (live),webarena-149,web_navigation,0.473,0,mid-general,0.0,True,False,False,,0.019419,43748.95563299651,900.8956410107204
Aurelio Semantic Router (live),WebArena (live),webarena-150,web_navigation,0.466,0,mid-general,0.0,True,False,False,,0.019452,42214.12845200393,255.1613190153148
Aurelio Semantic Router (live),WebArena (live),webarena-156,web_navigation,0.438,0,mid-general,0.0,True,True,False,,0.028683,42797.023525025,567.8067730041221
Aurelio Semantic Router (live),WebArena (live),webarena-158,web_navigation,0.504,0,mid-general,0.0,True,True,False,,0.1194239999999999,316900.8549549908,234.86852398491465
Aurelio Semantic Router (live),WebArena (live),webarena-159,web_navigation,0.504,0,mid-general,0.0,True,False,False,,0.045285,142929.01095200796,500.5609980144072
Aurelio Semantic Router (live),WebArena (live),webarena-160,web_navigation,0.503,0,mid-general,0.0,True,False,False,,0.064467,152734.40181300975,563.5959619830828
Aurelio Semantic Router (live),WebArena (live),webarena-161,web_navigation,0.504,0,mid-general,0.0,True,True,False,,0.097545,176923.1479029986,720.9559769835323
Aurelio Semantic Router (live),WebArena (live),webarena-162,web_navigation,0.504,0,mid-general,0.0,True,False,False,,0.089445,156827.1459149837,429.9077699834015
Aurelio Semantic Router (live),WebArena (live),webarena-163,web_navigation,0.484,0,mid-general,0.0,True,False,False,,0.028767,81665.11353300302,663.0507799854968
Aurelio Semantic Router (live),WebArena (live),webarena-164,web_navigation,0.484,0,mid-general,0.0,True,True,False,,0.016311,40251.18260298041,1066.305326006841
Aurelio Semantic Router (live),WebArena (live),webarena-165,web_navigation,0.484,0,mid-general,0.0,True,False,False,,0.023811,60792.05212701345,343.6322449997533
Aurelio Semantic Router (live),WebArena (live),webarena-166,web_navigation,0.484,0,mid-general,0.0,True,False,False,,0.1761269999999999,412512.2277750052,558.7915730138775
Aurelio Semantic Router (live),WebArena (live),webarena-167,web_navigation,0.484,0,mid-general,0.0,True,False,False,,0.018468,41857.07884500152,610.6490870006382
Aurelio Semantic Router (live),WebArena (live),webarena-168,web_navigation,0.503,0,mid-general,0.0,True,False,False,,0.266316,440792.0691190229,533.3181929890998
Aurelio Semantic Router (live),WebArena (live),webarena-169,web_navigation,0.498,0,mid-general,0.0,True,False,False,,0.097722,143630.50108301104,554.397735017119
Aurelio Semantic Router (live),WebArena (live),webarena-170,web_navigation,0.499,0,mid-general,0.0,True,False,False,,0.247749,378426.3514499762,827.7930149924941
Aurelio Semantic Router (live),WebArena (live),webarena-171,web_navigation,0.501,0,mid-general,0.0,True,False,False,,0.279207,442810.7305580052,680.442088021664
Aurelio Semantic Router (live),WebArena (live),webarena-172,web_navigation,0.492,0,mid-general,0.0,True,False,False,,0.141507,149336.24866598984,679.4578910048585
Aurelio Semantic Router (live),WebArena (live),webarena-173,web_navigation,0.592,0,mid-general,0.0,True,False,False,,0.060132,81289.33236098965,1394.3320619873705
Aurelio Semantic Router (live),WebArena (live),webarena-174,web_navigation,0.593,0,mid-general,0.0,True,False,False,,0.0429209999999999,59947.27449800121,628.1364859896712
Aurelio Semantic Router (live),WebArena (live),webarena-175,web_navigation,0.596,0,mid-general,0.0,True,False,False,,0.033612,51209.68275898485,468.0591789947357
Aurelio Semantic Router (live),WebArena (live),webarena-176,web_navigation,0.598,0,mid-general,0.0,True,False,False,,0.031956,52256.21047697496,795.1220709946938
Aurelio Semantic Router (live),WebArena (live),webarena-177,web_navigation,0.602,0,mid-general,0.0,True,False,False,,0.048777,68618.1076040084,374.9095709936228
Aurelio Semantic Router (live),WebArena (live),webarena-178,web_navigation,0.582,0,mid-general,0.0,True,False,False,,0.042324,60153.94560500863,397.4732909991872
Aurelio Semantic Router (live),WebArena (live),webarena-179,web_navigation,0.583,0,mid-general,0.0,True,False,False,,0.034011,49532.92830899591,464.15206100209616
Aurelio Semantic Router (live),WebArena (live),webarena-180,web_navigation,0.586,0,mid-general,0.0,True,False,False,,0.047874,66002.39102801424,843.5688000172377
Aurelio Semantic Router (live),WebArena (live),webarena-181,web_navigation,0.588,0,mid-general,0.0,True,False,False,,0.032184,51858.81828999845,553.0143510259222
Aurelio Semantic Router (live),WebArena (live),webarena-182,web_navigation,0.592,0,mid-general,0.0,True,False,False,,0.050106,69524.4415079942,510.11996300076135
Aurelio Semantic Router (live),WebArena (live),webarena-188,web_navigation,0.452,0,mid-general,0.0,True,False,False,,0.019254,43140.842952008825,772.2928909934126
Aurelio Semantic Router (live),WebArena (live),webarena-189,web_navigation,0.45,0,mid-general,0.0,True,False,False,,0.019239,42258.50085198181,479.27174597862177
Aurelio Semantic Router (live),WebArena (live),webarena-190,web_navigation,0.451,0,mid-general,0.0,True,False,False,,0.019239,44691.65160600096,336.3874350034166
Aurelio Semantic Router (live),WebArena (live),webarena-191,web_navigation,0.453,0,mid-general,0.0,True,False,False,,0.019254,42909.18404000695,251.77189498208463
Aurelio Semantic Router (live),WebArena (live),webarena-192,web_navigation,0.456,0,mid-general,0.0,True,False,False,,0.019338,43345.210494997445,410.363098984817
Aurelio Semantic Router (live),WebArena (live),webarena-205,web_navigation,0.445,0,mid-general,0.0,True,True,False,,0.020637,47703.63062398974,479.7582329774741
Aurelio Semantic Router (live),WebArena (live),webarena-206,web_navigation,0.438,0,mid-general,0.0,True,False,False,,0.353895,599197.5537130202,1035.6327859917656
Aurelio Semantic Router (live),WebArena (live),webarena-207,web_navigation,0.463,0,mid-general,0.0,True,False,False,,0.044889,96454.5586220047,1377.9346049996093
Aurelio Semantic Router (live),WebArena (live),webarena-225,web_navigation,0.446,0,mid-general,0.0,True,False,False,,0.015531,60479.93531599059,334.4041250238661
Aurelio Semantic Router (live),WebArena (live),webarena-226,web_navigation,0.455,0,mid-general,0.0,True,False,False,,0.070347,201572.535689018,926.56869100756
Aurelio Semantic Router (live),WebArena (live),webarena-227,web_navigation,0.45,0,mid-general,0.0,True,True,False,,0.021516,59558.91019498813,868.4653780073859
Aurelio Semantic Router (live),WebArena (live),webarena-228,web_navigation,0.45,0,mid-general,0.0,True,False,False,,0.237867,472122.82294000033,1058.392262988491
Aurelio Semantic Router (live),WebArena (live),webarena-229,web_navigation,0.449,0,mid-general,0.0,True,False,False,,0.031302,79245.41245901491,759.1756519977935
Aurelio Semantic Router (live),WebArena (live),webarena-230,web_navigation,0.455,0,mid-general,0.0,True,True,False,,0.0253979999999999,57510.341292014346,622.984051995445
Aurelio Semantic Router (live),WebArena (live),webarena-231,web_navigation,0.455,0,mid-general,0.0,True,False,False,,0.019104,45958.54348700959,754.4535470078699
Aurelio Semantic Router (live),WebArena (live),webarena-232,web_navigation,0.453,0,mid-general,0.0,True,False,False,,0.0191189999999999,41764.78625001619,162.92410998721607
